review_id,aspect,sentiment_label,sentiment_score
835,wagyu,positive,0.8837579
835,bonfire,positive,0.9822214
835,view,positive,0.9899781
835,tool,neutral,0.4911863
835,experience,positive,0.9886847
836,atmosphere,positive,0.9974952
836,village,neutral,0.96660143
836,access,positive,0.96176606
837,thing,neutral,0.9304656
837,view,neutral,0.8865461
837,expectation,neutral,0.8642798
837,selection,neutral,0.6581577
838,air,positive,0.88124156
838,parking,negative,0.7682835
838,room,positive,0.83619326
838,service,positive,0.87485695
838,place,positive,0.8471741
838,food,negative,0.77004296
839,air,negative,0.86771
839,place,positive,0.9930622
839,experience,positive,0.9719133
840,atmosphere,positive,0.9164157
840,hotel,positive,0.88915646
840,system,positive,0.8948158
840,fog,positive,0.88496286
840,city,positive,0.89483124
840,egg,positive,0.89182276
840,bobocabin,positive,0.89333814
840,mattress,positive,0.8986439
840,water,positive,0.89492506
840,kitchen,positive,0.88861024
840,price,positive,0.8901686
840,rain,positive,0.8860931
840,table,positive,0.8905268
840,cabin,positive,0.8947333
840,location,positive,0.8995212
840,window,positive,0.8947251
840,choice,positive,0.9024589
840,snack,positive,0.89637756
840,coelho,positive,0.89711803
840,view,positive,0.90653
840,room,positive,0.88807505
840,staff,positive,0.8913223
840,position,positive,0.9079939
840,hehe,positive,0.8982432
840,condition,positive,0.9009986
840,drink,positive,0.8907603
840,code,positive,0.8880732
840,lock,positive,0.8807351
840,area,positive,0.89453775
840,sheet,positive,0.9046997
840,experience,positive,0.9061343
840,end,positive,0.8890044
841,thing,negative,0.8696636
841,rondo,negative,0.84845144
841,edge,negative,0.59620655
841,smell,negative,0.89124054
841,none,negative,0.8716414
841,brother,negative,0.8946086
841,husband,negative,0.89160496
841,service,negative,0.91291463
841,child,negative,0.88535726
841,one,negative,0.8690432
841,attitude,negative,0.9233984
841,road,negative,0.91791284
842,cabin,positive,0.8404067
842,feature,positive,0.98630804
842,cooker,neutral,0.943339
842,location,negative,0.66559744
842,barbecue,neutral,0.9525275
842,room,negative,0.9849364
842,food,negative,0.38029167
843,vibe,positive,0.99813324
844,selfservice,negative,0.8853356
844,review,negative,0.8598227
844,room,negative,0.8933629
844,time,negative,0.8617535
844,sponge,negative,0.94491726
844,price,negative,0.89205277
844,interior,negative,0.79701513
844,disappointmentshu,negative,0.96376294
844,bed,negative,0.9119632
845,information,negative,0.92783415
845,type,negative,0.93618166
845,thing,negative,0.9343046
845,cabin,negative,0.93394923
845,view,negative,0.9417516
845,order,negative,0.9374681
845,area,negative,0.9308991
845,time,negative,0.93757343
845,expectation,negative,0.9378384
845,ticket,negative,0.901785
846,experience,positive,0.99199873
846,life,positive,0.9803152
846,area,positive,0.982057
846,kitchen,positive,0.8982128
846,service,positive,0.9936878
846,patio,positive,0.86199343
846,place,positive,0.98847955
846,price,negative,0.7932747
847,bathroom,negative,0.87633616
847,solution,positive,0.5575667
847,person,positive,0.4620751
847,location,positive,0.9495427
847,use,positive,0.489465
847,stock,negative,0.6160508
847,staff,positive,0.51602024
847,water,negative,0.52619314
847,time,negative,0.4915187
848,place,positive,0.99817085
849,wa,negative,0.9720005
849,difference,negative,0.9768149
849,view,negative,0.9895377
849,guest,negative,0.97906727
849,experience,negative,0.9852182
849,pod,negative,0.97318316
850,haha,negative,0.92389333
851,view,positive,0.99684745
851,place,positive,0.9967974
852,word,positive,0.9915353
853,terrace,negative,0.8924704
853,answer,negative,0.8777472
853,stuff,negative,0.84402907
853,receptionist,negative,0.87784815
853,advantage,negative,0.8420507
853,suggestion,negative,0.8511421
853,view,negative,0.8337573
853,room,negative,0.84303087
853,position,negative,0.84968
853,employee,negative,0.85234237
853,sunrise,negative,0.835439
853,service,negative,0.8767524
853,food,negative,0.79885936
854,food,negative,0.6093517
854,cabin,negative,0.5640397
854,system,negative,0.68289196
854,concept,negative,0.51038325
854,width,negative,0.55003256
854,area,negative,0.5518898
854,light,negative,0.6012536
854,staff,negative,0.6552739
854,application,negative,0.5924684
854,kitchen,negative,0.58371025
854,time,negative,0.6262219
854,car,negative,0.6354462
855,view,positive,0.90104073
855,exercise,neutral,0.97892934
855,fog,negative,0.99059325
855,experience,positive,0.99689305
856,noodle,positive,0.9523121
856,hotel,positive,0.97594476
857,place,positive,0.9980361
857,cold,positive,0.98815244
858,experience,negative,0.98443526
858,cabin,negative,0.9839193
858,smell,negative,0.98858786
858,room,negative,0.98687243
858,mattress,negative,0.98598343
858,time,negative,0.9829827
858,service,negative,0.9905496
859,experience,negative,0.94945985
859,cabin,negative,0.94677967
859,distance,negative,0.9497452
859,order,negative,0.94514316
859,stove,negative,0.95503443
859,time,negative,0.9479987
859,service,negative,0.941567
859,place,negative,0.94630533
860,season,positive,0.80203414
860,dinner,positive,0.90447307
860,view,positive,0.94421613
860,city,positive,0.8444329
860,pm,positive,0.72735983
860,room,positive,0.80246013
860,facility,positive,0.83743066
860,road,negative,0.5429262
860,camp,positive,0.95343477
860,place,positive,0.967227
861,view,positive,0.9974934
861,place,positive,0.98477954
862,min,negative,0.83748776
862,water,negative,0.63181233
862,wifi,positive,0.68737537
863,thing,negative,0.98033845
863,person,negative,0.9849375
863,hotel,negative,0.9408186
863,victim,negative,0.97473484
863,room,negative,0.98577523
863,problem,negative,0.9815957
863,time,negative,0.977853
863,booking,negative,0.9650111
863,incident,negative,0.9799278
863,class,negative,0.97638434
864,location,negative,0.97608554
864,staff,negative,0.98434246
864,cabin,negative,0.9541608
864,food,negative,0.92958474
865,view,positive,0.98967195
865,night,neutral,0.49285796
865,experience,positive,0.88563246
866,fog,neutral,0.6656202
866,schedule,neutral,0.74721515
866,ingredient,neutral,0.7288949
866,path,neutral,0.69343495
866,deck,neutral,0.72864693
866,bonfire,neutral,0.7454179
866,key,neutral,0.724959
866,distance,neutral,0.7161728
866,size,neutral,0.69752747
866,stove,neutral,0.73349375
866,window,neutral,0.68889374
866,lamp,neutral,0.7297447
866,road,neutral,0.69165224
866,hour,neutral,0.7287039
866,pdlc,neutral,0.7483961
866,speed,neutral,0.6837841
866,luggage,neutral,0.7291243
866,view,neutral,0.5851695
866,staff,neutral,0.7067232
866,position,neutral,0.74414295
866,code,neutral,0.7404193
866,music,neutral,0.6624593
866,sunlight,neutral,0.72516316
866,labyrinth,neutral,0.7716773
867,room,negative,0.7621409
868,people,negative,0.49696222
868,date,negative,0.46686158
868,view,negative,0.4672553
868,wood,negative,0.509634
868,toilet,negative,0.63124555
868,parking,negative,0.5336896
868,lot,negative,0.49672568
868,size,negative,0.5590044
868,room,negative,0.52262807
868,window,negative,0.54847866
868,number,negative,0.4950284
868,water,negative,0.4921369
868,kitchen,negative,0.49898407
868,one,negative,0.4896754
868,price,negative,0.50163805
868,guard,positive,0.47031295
869,lady,negative,0.65820336
869,bobocabin,negative,0.60470265
869,mattress,negative,0.72379416
869,night,negative,0.7391728
869,price,negative,0.5424031
869,guard,negative,0.607208
869,food,negative,0.61330575
869,hair,negative,0.59152675
869,cabin,negative,0.60433775
869,shuttle,negative,0.7976
869,snack,negative,0.4737092
869,pas,negative,0.5898819
869,people,negative,0.62774706
869,view,negative,0.6221598
869,clothes,negative,0.51495767
869,room,negative,0.5643973
869,response,negative,0.8558375
869,car,negative,0.56059885
869,blanket,negative,0.5697684
871,place,positive,0.9949385
873,towel,negative,0.94462734
873,atmosphere,negative,0.86742276
873,glass,negative,0.9471646
873,lobby,negative,0.9314406
873,view,negative,0.9299682
873,guard,negative,0.9119091
873,equipment,negative,0.9324241
873,toilet,negative,0.9245264
873,entrance,negative,0.9340002
873,room,negative,0.9309247
873,mattress,negative,0.94298416
873,ride,negative,0.9257528
873,kid,negative,0.92137074
873,car,negative,0.9325143
874,place,positive,0.99669814
874,experience,positive,0.9925804
875,stall,neutral,0.48882827
875,season,negative,0.8275709
875,quality,negative,0.81478417
875,view,negative,0.49992067
875,plus,negative,0.7904522
875,delivery,negative,0.8690305
875,point,negative,0.7541418
875,road,negative,0.8260087
875,price,negative,0.76032114
875,body,negative,0.81287944
875,car,negative,0.70192474
876,view,positive,0.61103916
876,service,negative,0.99481356
877,environment,positive,0.9979036
877,staff,positive,0.9962381
878,view,positive,0.99629045
878,cloud,positive,0.45736238
879,menu,negative,0.9298722
879,place,positive,0.97174454
881,experience,positive,0.99758685
881,view,positive,0.99809176
881,service,positive,0.9979133
881,place,positive,0.99825794
881,note,positive,0.99590343
882,experience,negative,0.6550716
882,concept,positive,0.9220944
882,corner,negative,0.8917438
882,view,negative,0.7403252
882,room,negative,0.82452035
882,selfservice,negative,0.543898
882,price,negative,0.936617
882,car,negative,0.6430295
883,day,negative,0.82127476
883,application,negative,0.8937538
883,time,negative,0.7763265
883,class,negative,0.7954507
883,pod,negative,0.8360255
884,service,positive,0.99815696
885,view,positive,0.98664445
885,duper,positive,0.9734258
885,medium,positive,0.49481672
885,service,positive,0.9366457
885,c,positive,0.97200406
885,guard,positive,0.99210936
886,vacation,neutral,0.69544524
886,air,positive,0.63898385
886,atmosphere,positive,0.98187757
886,contour,negative,0.97417635
886,size,negative,0.9733666
886,room,positive,0.9501955
886,child,negative,0.77282506
886,supply,negative,0.5003825
887,staycation,positive,0.9986725
887,heheh,positive,0.99630237
887,experience,positive,0.99826556
888,standard,negative,0.8741838
888,receptionist,negative,0.91020614
888,view,negative,0.86834943
888,hill,negative,0.8419079
888,guard,negative,0.9064484
888,guest,negative,0.886411
888,gaisa,negative,0.8771114
888,room,negative,0.87685233
888,sheet,negative,0.89521325
888,time,negative,0.86786324
888,mattress,negative,0.91919464
888,welcome,negative,0.8682017
888,road,negative,0.9483933
888,price,negative,0.8747223
888,car,negative,0.8695032
889,concept,positive,0.582726
889,car,neutral,0.5401941
889,night,positive,0.8115778
890,staff,negative,0.99642426
891,view,positive,0.9983714
891,experience,positive,0.99743795
892,forest,negative,0.9095311
892,hotel,negative,0.91264725
892,time,negative,0.9181825
892,welcome,negative,0.9231488
892,price,negative,0.9199188
892,guard,negative,0.93227637
892,cabin,negative,0.9224433
892,inn,negative,0.91834915
892,window,negative,0.9182477
892,people,negative,0.9220723
892,rest,negative,0.9267579
892,staff,negative,0.9283821
892,medium,negative,0.9172338
892,promo,negative,0.9026031
892,type,negative,0.9210875
892,wifi,negative,0.89423937
892,laundry,negative,0.92620623
892,expectation,negative,0.9237626
892,experience,negative,0.9220674
892,slope,negative,0.91354483
893,atmosphere,positive,0.99698406
893,vehicle,positive,0.7139496
893,room,positive,0.98975116
893,bridge,negative,0.9147635
893,place,positive,0.99158925
893,price,positive,0.8984236
894,cabin,positive,0.9943064
894,review,positive,0.99631643
894,view,positive,0.9982799
894,time,positive,0.99645257
894,vibe,positive,0.99739385
894,price,positive,0.99727434
895,experience,positive,0.99714524
896,view,positive,0.99633247
896,city,positive,0.5299978
897,bobocabin,positive,0.9878969
897,view,positive,0.9980714
897,cabin,positive,0.9962202
897,service,positive,0.9984732
898,concept,positive,0.99525625
898,cleanliness,negative,0.99650204
898,price,negative,0.9892735
900,time,negative,0.9843238
900,access,negative,0.9540929
900,food,negative,0.89080536
901,child,positive,0.801483
901,cabin,positive,0.9975446
901,bbq,positive,0.9985454
902,concept,positive,0.9967668
902,view,positive,0.99753606
902,time,positive,0.9828043
903,child,positive,0.9004785
903,view,positive,0.99807346
905,friend,positive,0.984984
905,impression,positive,0.975176
905,view,positive,0.9983158
905,room,positive,0.99708456
905,staff,positive,0.9979517
906,view,positive,0.99848664
906,place,positive,0.9970732
907,view,positive,0.9983658
907,service,positive,0.9980203
909,experience,negative,0.43294096
909,noodle,negative,0.6316382
909,rondo,negative,0.4402021
909,guest,negative,0.54194087
909,kind,positive,0.41082224
909,room,negative,0.40682557
909,staff,negative,0.5669723
909,meat,negative,0.62502754
909,facility,positive,0.41211337
909,price,negative,0.51606745
909,food,negative,0.3994499
910,thing,negative,0.9719195
910,speaker,negative,0.9708446
910,design,negative,0.97225034
910,time,negative,0.97560537
910,sound,negative,0.973559
910,price,negative,0.9717395
910,food,negative,0.97322524
910,parking,negative,0.9735604
910,afternoon,negative,0.96994656
910,stove,negative,0.9654614
910,umbrella,negative,0.9675097
910,canopy,negative,0.9680402
910,people,negative,0.9708108
910,room,negative,0.97225076
910,one,negative,0.97153777
910,quality,negative,0.97116494
910,lot,negative,0.97318697
910,lane,negative,0.9778586
