name,star,time,Place Id,review_id,reviews,final_text
puspita indah,5.0,2024-03-14 00:00:00,12,310,"senang banget bisa kesini, dalam rangka employee gathering, di akhir tahun 2023  oiyaa karena lokasinya di green grass area cikole jaya giri, ditengah² hutan pinus, dan dari pintu masuk green grass area ke lokasi cabin cukup lumayan (enggak jauh² amat juga), dengan jalan yang lmyn menanjak, dan ada beberapa anak tangga kayaknya lebih proper menggunakan ransel daripada koper.  dapat cabin type deluxe (tanpa jacuzzi), fasilitasnya sendiri, cabinnya bersih banget tersedia juga 2 air mineral kemasan, dan juga 2 mug (tanpa sendok teh/pengaduk) closet duduk, wastafel dan shower air panas dan dingin. amenities & handuk. fasilitas bluetooth speaker, moodlamp yang bisa diubah² warnanya, smart window dan pintu yang aman karena aksesnya dengan qr code. nyaman banget untuk sebuah penginapan tipe cabin di tengah hutan pinus. oiyaa tersedia kursi untuk mengobrol santai di depan cabin.  overall puas sama pelayanannya, respon dengan bag. front office via chat cepat banget, meminta tambahan selimut langsung diantar dan free. wow.. sempat ngalamin airnya mati, complain melalui chat langsung direspon dan enggak lama air nyala kembali.👍  oiya untuk shower air panasnya, kapasitasnya terbatas kalo enggak salah hanya 15 liter untuk cabin yang saya tempati jadi pastikan cukup karena kalau habis lama lagi menunggu airnya bisa panas kembali dan pastikan untuk membaca setiap detail informasi yang tertera di dalam cabin.  karena ini acara gathering, ada fasilitas makan malam dan sarapan pagi juga. enak banget makanannyaa.. loteknya suka banget, nasi uduknya ah the best.🤤🤤 oiya untuk yang staycation, tersedia minimarket kecil yang siap memenuhi kebutuhan cemilan dan makanan instan kalian. ada juga akses jalan menuju kopi gunung buat yang mau ngopi² cantik, biar enggak muter jauh².  overall puas banget, dan menyenangkan sekali nginep disini.. yang punya pikiran karena ditengah hutan pinus mungkin seram, gaiss sama sekali enggk. menyenangkan sekali..  sebagai masukan untuk bagian housekeepingnya mungkin bisa ditambahkan ketika sedang peak season seperti ini, karena saya baru bisa check-ini di jam 14.30🫠",really happy to be here for employee gathering at the end of 2023 oh yes because the location is in the green grass area of ​​cikole jaya giri in the middle of a pine forest and from the entrance to the green grass area to the cabin location is quite good not too far with a fairly uphill road and there are several stair it seems more proper to use a backpack than a suitcase got a deluxe cabin type without jacuzzi the facility themselves the cabin is very clean there are also 2 bottled mineral water and also 2 mug without teaspoonsstirring a sitting toilet a sink and a hot and cold shower amenity towel bluetooth speaker facility mood lamp that can be changed in color smart window and door that are safe because access is with a qr code very comfortable for a cabin type lodging in the middle of a pine forest oh yes there are chair for casual chatting in front of the cabin overall satisfied with the service the response with the front office via chat is very fast asking for additional blanket is immediately delivered and free wow i had experienced the water going out complaint via chat were immediately responded to and the water came back on in no time oh yeah for the hot water shower the capacity is limited if im not mistaken only 15 liter for the cabin i occupied so make sure it enough because if it run out it will take a long time to wait for the water to heat up again and make sure to read every detail of the information listed in the cabin because this is a gathering event there are dinner and breakfast facility too the food is really delicious i really like the lotek the uduk rice is the best oh yeah for those who are stayingcation there is a small minimarket that is ready to meet your snack and instant food need there is also road access to the mountain coffee for those who want to have beautiful coffee so you dont have to go around far overall very satisfied and it really fun to stay here those who think because it in the middle of a pine forest might be scary gaiss not at all very pleasant a input for the housekeeping section maybe it can be added during peak season like this because i wa only able to check in at 1430
Rima Susanti,5.0,2024-03-14 00:00:00,12,311,"bagus , menyennagkan,nyaman ,sejuk  pokoke mantap",good enjoyable comfortable cool really great
Kristina Maria Siswiandari,3.0,2024-02-13 00:00:00,12,312,harga dan kualitas pelayanan tidak sesuai. lampunya rusak payungnya rusak  sarapannya seperti di motel.,price and quality of service do not match the lamp is broken the umbrella is broken the breakfast is like in a motel
Riccy Darmawan,5.0,2024-02-13 00:00:00,12,313,pernah nginep sebelum pandemi dan waktu itu masih bawa koper 😅. yang ada toilet dalam belum dpasarkan meski sudah dbangun. nginep disini berasa dekat ke alam. high tech juga. barbeque nya sudah ok banget cuma butuh 30menit preparation. sayang jagung sama marshmellow nya enggak ready stok. makanan dari hotelnya sangat minim pilihan sehingga malam2 banyak abang ojol mengantar makanan ke kabin. 😅,i stayed overnight before the pandemic and at that time i wa still carrying a suitcase the one with an internal toilet ha not yet been marketed even though it ha been built staying here feel close to nature high tech too the barbecue is really good it only take 30 minute of preparation unfortunately the corn and marshmallow are not ready stock there is very little choice of food from the hotel so at night many ojol brother deliver food to the cabin
dwi pangesti,3.0,2024-02-13 00:00:00,12,314,notif for quite hour is surprisingly original,notif for quite hour is surprisingly original
Granite Bagas,4.0,2024-02-13 00:00:00,12,315,"untuk kabin oke, pelayanan baik, viewnya bagus banget. tapi sayangnya pada saat mau mandi pagi tidak ada air",for the cabin it okay the service is good the view is really nice but unfortunately when i wanted to take a morning shower there wa no water
A Fa,4.0,2024-02-13 00:00:00,12,316,"lokasi mudah dijangkau, kamar bersih tapi kalo siang engap kurang ventilasi juga mungkin, kamar mandi (yang sharing) kalo di atas jam 9 pagi heaternya sudah enggak nyala bahkan mati airnya",the location is easy to reach the room is clean but if it stuffy during the day the ventilation is also possible the bathroom which is shared if it over 9 in the morning the heater wont turn on even the water will turn off
Gatot Bramanto,4.0,2024-02-13 00:00:00,12,317,"access to room rather extra effort, but view ok. window glass can be blurred orang cleared using command screen near bed.",access to room rather extra effort but view ok window glass can be blurred orang cleared using command screen near bed
Riza Alhamda,1.0,2024-02-13 00:00:00,12,318,parah banget ini. saya sudah booking 1 minggu sebelum tanggal chekin. sampai sana ternyata penginapan tutup karena cuaca tanpa ada pemberitahuan kepada saya. giliran meminta refund lama banget sampai berminggu2. di hubungi susah. bayar woy duit gua. jelek banget ini pelayanan nya. dikasi bintang 1 pun masih kebagusan ini,this is really serious i booked 1 week before the checkin date when we got there it turned out the inn wa closed due to the weather without any notification to me the turn to ask for a refund took so long it took week difficult to contact pay me my money this service is really bad even given 1 star it still this good
Meta Nityaka,5.0,2024-02-13 00:00:00,12,319,"cocok wisata paru-paru, healing ketenangan, berendam dicuaca dingin dan sejuk",suitable for lung tourism healing tranquility soaking in cold and cool weather
Untung Bager,5.0,2024-02-13 00:00:00,12,320,mantap 👍 aman dan nyaman buat kemping,solid safe and comfortable for camper
Rendy Laksana,5.0,2024-01-14 00:00:00,12,321,"tempat yang bagus banget untuk menjernihkan pikiran dari kepenatan kota, bisa tidur di tengah kehinangan hutan, keren banget vibes nya 👍👍",a really great place to clear your mind from the fatigue of the city you can sleep in the middle of the silence of the forest the vibe are really cool
Rilanti Kamelia,2.0,2024-01-14 00:00:00,12,322,"lokasi yang bagus, cabin facility cukup lengkap, hanya sayang kalau siang cukup panas karena tidak ada fan. selama menginap sayangnya pelayanan tidak cukup tanggap, saya menginap di tanggal 23-25 desember 2023. ketika peak season sepertinya managementnya belum siap, paket makan yang kami beli sangat lama datangnya dan tidak lengkap sesuai yang dibayarkan sehingga ini banyak memakan waktu lama untuk konfirmasi hal yang seharusnya tidak perlu, air panas bath tub di luar hari ke 2 sore hingga hari ke 3 mati ini sangat amat disayangkan, dan ketika malam air di penginapan mati totl selama kurang lebih 1,5 jam.  mungkin bisa jadi pelajaran managemen kedepannya lebih baik atau nantinya tidak akan ada repeat customer :).",good location cabin facility is quite complete it just a shame that it quite hot during the day because there is no fan during my stay unfortunately the service wa not responsive enough i stayed on december 2325 2023 during peak season it seems the management is not ready the meal package we bought took a long time to arrive and wa not complete according to what wa paid so it took a long time to confirm thing that should not have been necessary the hot water in the bath tub outside on the 2nd day in the afternoon until the 3rd day wa dead this is very unfortunate and at night the water in the inn wa completely dead for about 15 hour maybe it could be a lesson for better management in the future or later there will be no repeat customer
Trip.com Member,5.0,2024-01-14 00:00:00,12,323,goodd,goodd
Kelvin Yohanes,5.0,2024-01-14 00:00:00,12,324,"pengalaman yang cukup menyenangkan untuk menginap disini, sangat cocok untuk menjauh sebentar dari keramaian kota. staff yang ramah dan gercep dalam diminta bantuan.",quite a pleasant experience to stay here very suitable to get away from the hustle and bustle of the city for a while friendly staff and quick to help
